FB_Name,SC_Name,analysis_position_code,analysis_position_jp,psv99_per_match,total_metersperminute_full_all_per_match,hi_distance_full_all_per_match,sprint_count_full_all_per_match,dropping_off_runs_proxy_per90,overlap_runs_proxy_per90,underlap_runs_proxy_per90,cross_success_rate_pct,early_cross_proxy_success_rate_pct,pa_entry_per90,tackle_win_rate_pct,cross_block_proxy_per90,pulling_half_space_runs_proxy_per90,successful_on_ball_actions_per90,attacking_third_entry_proxy_per90
大迫　暁,Akira Osako,SB,サイドバック,28.1875,110.4875,646.75,9.0,28.316633266533064,4.68937875751503,,30.76923076923077,30.64032258064516,1.9839679358717437,78.95263157894738,1.8937875751503006,,13.886062124248495,
松本　歩夢,Ayumu Matsumoto,SB,サイドバック,28.763157894736842,120.758,434.65,5.2,15.284916201117317,3.5195530726256985,0.0,31.425714285714285,12.5,1.7094972067039107,50.0,1.4078212290502794,0.0,8.14505027932961,0.0
桐　蒼太,Sota Kiri,SB,サイドバック,27.514999999999997,112.1855,325.7,4.1,11.785714285714286,3.311688311688312,,0.0,45.82083333333333,1.0714285714285714,61.76176470588235,2.435064935064935,,8.279123376623376,
長峰　祐斗,Yuto Nagamine,SB,サイドバック,29.30625,117.359375,532.625,7.25,15.913348946135832,3.2669789227166275,,22.590322580645164,24.13448275862069,1.1592505854800936,62.4875,1.6861826697892273,,9.590585480093676,
藤沼　拓夢,Takumu Fujinuma,SB,サイドバック,29.666666666666668,123.87277777777778,290.22222222222223,4.5,8.247011952191235,1.4342629482071714,0.0,12.5,0.0,0.896414342629482,25.0,1.254980079681275,0.0,3.048346613545817,0.0
柴田　徹,Toru Shibata,SB,サイドバック,27.516666666666666,113.28777777777778,369.44444444444446,4.5,16.539735099337747,1.7880794701986755,0.0,33.33333333333333,40.89090909090908,1.1920529801324504,71.42142857142856,3.8741721854304636,0.0,9.832201986754969,0.0
船橋　勇真,Yuma Funabashi,SB,サイドバック,28.46153846153846,112.80846153846154,748.5384615384615,11.153846153846153,,,0.0,,,,,,0.0,,0.0
若林　龍,Ryu Wakabayashi,SB,サイドバック,29.415384615384614,106.33384615384615,583.6153846153846,8.846153846153847,10.298507462686567,2.9104477611940296,,23.076923076923077,22.21111111111111,1.5671641791044777,77.77222222222223,1.791044776119403,,6.604253731343284,
櫻井　風我,Fuga  Sakurai,SB,サイドバック,28.378947368421056,120.09210526315789,413.63157894736844,5.7894736842105265,13.74745417515275,5.682281059063136,0.0,32.267741935483876,35.72142857142857,2.74949083503055,75.0,1.0997963340122199,0.0,5.681364562118126,0.0
大山　武蔵,Musashi Oyama,SB,サイドバック,29.825,122.07249999999999,693.75,10.75,20.813214739517154,3.4307496823379924,,19.989999999999995,23.804761904761904,1.4866581956797966,59.98333333333332,2.5158831003811946,,10.289847522236341,
田頭　亮太,Ryota Tagashira,SB,サイドバック,30.040000000000003,115.99933333333334,597.4666666666667,8.866666666666667,,,0.0,,,,,,0.0,,0.0
藤谷　壮,So Fujitani,SB,サイドバック,28.627272727272725,107.36818181818181,301.0,4.363636363636363,17.628865979381445,3.976435935198822,,9.996666666666666,14.285714285714285,0.7952871870397643,88.88888888888889,2.783505154639175,,7.0246391752577315,
前田　紘基,Hiroki Maeda,SB,サイドバック,27.2,100.56,606.6,6.6,15.590551181102361,2.5511811023622046,,16.66111111111111,22.58064516129032,0.4251968503937008,60.0,2.9763779527559056,,8.218488188976378,
坂本　稀吏也,Kiriya  Sakamoto,SB,サイドバック,27.188888888888886,108.54333333333334,617.8888888888889,6.777777777777778,,,0.0,,,,,,0.0,,0.0
ルーカス　セナ,Lucas Breno Sena Lima,SB,サイドバック,28.006666666666668,114.856,433.4,4.866666666666666,,,0.0,,,,,,0.0,,0.0
小竹　知恩,Sean Kotake,SB,サイドバック,30.621428571428574,114.31857142857143,482.0,7.142857142857143,,,0.0,,,,,,0.0,,0.0
大越　寛人,Hiroto Okoshi,SB,サイドバック,27.74,118.362,528.6,5.4,14.227353463587923,0.9591474245115453,,33.33333333333333,0.0,0.7992895204262876,76.93846153846154,2.0781527531083483,,5.273712255772646,
