対象年度,対象リーグ,FB_Name,SC_Name,FB_Pos,SC_Position_Group,FB_Minutes,SC_Minutes,Mapping_Source,Top_Score,Gap_to_Second,Name_Score,Vector_Score,Minutes_Score,Candidate_Count,Notes,選手名,出場時間,ポジション,シュート,PA内シュート,PA内ゴール,PA外ゴール,PA進入,ボールゲイン,パス,ラストパス,ドリブル,PA内シュート枠内率(%),PA内シュート決定率(%),タックル奪取率(%),空中戦勝率(%),パス成功率(%),シュート_per90,PA内シュート_per90,PA内ゴール_per90,PA外ゴール_per90,PA進入_per90,ボールゲイン_per90,パス_per90,ラストパス_per90,ドリブル_per90,Player,Minutes,Minutes TIP,Minutes OTIP,M/min OTIP,M/min,PSV-99,Sprint Count TIP,Sprint Distance TIP,Explosive Acceleration to Sprint Count TIP,Explosive Acceleration to HSR Count TIP,High Acceleration Count TIP,Medium Acceleration Count TIP,High Deceleration Count TIP,Medium Deceleration Count TIP,Change of Direction Count TIP,HI Count TIP,HSR Distance TIP,HSR Count TIP,Running Distance TIP,Distance TIP,HI Distance TIP,Distance OTIP,Running Distance OTIP,HSR Distance OTIP,HSR Count OTIP,Sprint Distance OTIP,Sprint Count OTIP,High Acceleration Count OTIP,HI Distance OTIP,High Acceleration Count,Explosive Acceleration to HSR Count,Explosive Acceleration to Sprint Count,Change of Direction Count,Sprint Count TIP_per90,Sprint Distance TIP_per90,Explosive Acceleration to Sprint Count TIP_per90,Explosive Acceleration to HSR Count TIP_per90,High Acceleration Count TIP_per90,Medium Acceleration Count TIP_per90,High Deceleration Count TIP_per90,Medium Deceleration Count TIP_per90,Change of Direction Count TIP_per90,HI Count TIP_per90,HSR Distance TIP_per90,HSR Count TIP_per90,Running Distance TIP_per90,Distance TIP_per90,HI Distance TIP_per90,Distance OTIP_per90,Running Distance OTIP_per90,HSR Distance OTIP_per90,HSR Count OTIP_per90,Sprint Distance OTIP_per90,Sprint Count OTIP_per90,High Acceleration Count OTIP_per90,HI Distance OTIP_per90,High Acceleration Count_per90,Explosive Acceleration to HSR Count_per90,Explosive Acceleration to Sprint Count_per90,Change of Direction Count_per90
2024-2025,J3,東　廉太,Renta Higashi,DF,Central Defender,750.0,760.3,auto_j3_outfield,99.69,22.87,100.0,99.66,98.65,8.0,"score>=82.0, gap>=12.0, name>=70.0",東　廉太,750,DF,2,2,0,0,0,73,465,0,0,8.333333333333334,0.0,41.666666666666664,54.23333333333333,73.47500000000001,0.24,0.24,0.0,0.0,0.0,8.76,55.8,0.0,0.0,Renta Higashi,760.3,189.53,191.27,121.38000000000001,102.65636363636364,31.6,2.0,89.0,0.0,1.0,8.0,234.0,18.0,224.0,73.0,68.0,688.0,66.0,3433.0,25018.0,777.0,27716.0,4975.0,1715.0,171.0,492.0,25.0,18.0,2207.0,50.0,26.0,4.0,289.0,0.9497177227879492,42.26243866406374,0.0,0.4748588613939746,3.7988708911517968,111.11697356619005,8.547459505091542,106.36838495225031,34.66469688176014,32.29040257479027,326.7028966390545,31.340684852002322,1630.1904711655147,11880.018994354457,368.9653353031182,13041.459716630941,2340.9316672766245,806.9744340461128,80.46217389031213,231.50520207037172,11.763475714957911,8.469702514769697,1038.4796361164845,5.91871629619887,3.077732474023412,0.47349730369590953,34.21018019202946
2024-2025,J3,田頭　亮太,Ryota Tagashira,DF,Full Back,747.0,803.8,auto_j3_outfield,97.39,14.8,96.77,98.2,92.93,20.0,"score>=82.0, gap>=12.0, name>=70.0",田頭　亮太,747,DF,6,4,1,0,9,44,362,3,8,6.25,3.125,46.875,15.625,72.775,0.7228915662650601,0.4819277108433735,0.12048192771084337,0.0,1.0843373493975905,5.301204819277108,43.614457831325296,0.36144578313253006,0.963855421686747,Ryota Tagashira,803.8,233.87,188.62,136.40666666666667,115.99933333333334,35.7,64.0,1413.0,2.0,14.0,26.0,384.0,47.0,267.0,179.0,353.0,3043.0,289.0,6009.0,34228.0,4456.0,28647.0,5728.0,2701.0,239.0,788.0,42.0,13.0,3489.0,70.0,41.0,8.0,389.0,24.62906743062385,543.7636293667422,0.7696583572069953,5.387608500448967,10.00555864369094,147.7744045837431,18.08697139436439,102.74939068713387,68.88442297002608,135.84470004703468,1171.0351904904435,111.21563261641083,2312.4385342284177,13171.933125240517,1714.7988198571857,13668.911038065951,2733.114197858127,1288.7816774467183,114.03880818577034,375.99406213551055,20.040292651892692,6.202947725585833,1664.7757395822287,7.837770589698931,4.590694202537945,0.8957452102513064,43.55561084846977
2024-2025,J3,相馬　丞,Jo  Soma,DF,Central Defender,745.0,859.36,auto_j3_outfield,94.94,15.98,93.33,96.67,86.69,9.0,"score>=82.0, gap>=12.0, name>=70.0",相馬　丞,745,DF,6,5,1,0,2,82,387,3,1,3.8461538461538463,3.8461538461538463,44.23076923076923,59.74615384615385,83.47692307692309,0.7248322147651007,0.6040268456375839,0.12080536912751677,0.0,0.24161073825503354,9.906040268456376,46.75167785234899,0.36241610738255037,0.12080536912751677,Jo  Soma,859.36,224.25,194.41,137.70857142857145,100.89428571428572,33.3,13.0,276.0,2.0,4.0,12.0,247.0,18.0,189.0,47.0,90.0,812.0,77.0,3816.0,28499.0,1088.0,26983.0,4560.0,1951.0,193.0,774.0,34.0,19.0,2725.0,49.0,34.0,15.0,153.0,5.217391304347826,110.76923076923077,0.802675585284281,1.605351170568562,4.816053511705686,99.1304347826087,7.224080267558529,75.85284280936455,18.862876254180602,36.12040133779264,325.88628762541805,30.903010033444815,1531.505016722408,11437.725752508362,436.6555183946488,12491.487063422665,2111.002520446479,903.194280129623,89.3472557995988,358.3149014968366,15.739931073504449,8.795843835193663,1261.5091816264596,5.131725935579966,3.56078942468814,1.5709365108918265,16.02355241109663
2024-2025,J3,菊地　健太,Kenta Kikuchi,DF,Full Back,688.0,793.59,auto_j3_outfield,96.94,18.49,100.0,96.67,86.69,11.0,"score>=82.0, gap>=12.0, name>=70.0",菊地　健太,688,DF,7,4,0,0,18,51,433,11,10,6.666666666666667,0.0,30.666666666666668,26.666666666666668,78.98,0.9156976744186047,0.5232558139534884,0.0,0.0,2.354651162790698,6.671511627906978,56.64244186046512,1.4389534883720931,1.3081395348837208,Kenta Kikuchi,793.59,217.12,202.81,163.20466666666667,118.86466666666666,31.0,43.0,1106.0,5.0,12.0,21.0,349.0,35.0,296.0,103.0,264.0,2495.0,221.0,6138.0,32444.0,3601.0,31510.0,6643.0,2954.0,250.0,667.0,36.0,22.0,3621.0,65.0,48.0,18.0,332.0,17.82424465733235,458.45615327929255,2.072586588061901,4.974207811348563,8.704863669859986,144.6665438467207,14.508106116433309,122.69712601326457,42.69528371407517,109.43257184966838,1034.2207074428889,91.60832719233603,2544.30729550479,13448.599852616066,1492.6768607221813,13983.03831172033,2947.931561560081,1310.8821064050096,110.94127508505497,295.9913219269267,15.975543612247915,9.762832207484838,1606.8734283319363,7.371564661853098,5.443616981060749,2.041356367897781,37.65168411900351
2024-2025,J3,藤谷　壮,So Fujitani,DF,Full Back,679.0,477.56,auto_j3_outfield,91.97,28.66,100.0,90.27,70.33,10.0,"score>=82.0, gap>=12.0, name>=70.0",藤谷　壮,679,DF,6,2,1,0,6,50,293,8,25,10.526315789473685,5.2631578947368425,39.473684210526315,20.0,65.35263157894737,0.7952871870397643,0.2650957290132548,0.1325478645066274,0.0,0.7952871870397643,6.62739322533137,38.83652430044183,1.0603829160530192,3.313696612665685,So Fujitani,477.56,115.56,102.95,93.96083333333333,98.42083333333333,32.6,17.0,461.0,3.0,7.0,14.0,151.0,20.0,119.0,43.0,111.0,1054.0,94.0,2123.0,13758.0,1515.0,12872.0,2241.0,937.0,94.0,309.0,19.0,12.0,1246.0,37.0,25.0,7.0,130.0,13.2398753894081,359.0342679127726,2.336448598130841,5.451713395638629,10.903426791277258,117.601246105919,15.57632398753894,92.6791277258567,33.48909657320873,86.44859813084112,820.8722741433022,73.20872274143302,1653.4267912772586,10714.953271028036,1179.9065420560748,11252.841185041283,1959.1063623118018,819.1355026711996,82.17581350169985,270.13113161728995,16.610004856726565,10.490529383195726,1089.2666342884895,6.972945807856604,4.711449870173381,1.3192059636485467,24.499539324901583
2024-2025,J3,木邨　優人,Yuto  Kimura,DF,Central Defender,662.0,755.26,auto_j3_outfield,89.66,13.06,75.0,96.91,87.65,12.0,"score>=82.0, gap>=12.0, name>=70.0",木邨　優人,662,DF,5,3,1,0,1,68,259,2,2,8.333333333333334,8.333333333333334,31.941666666666666,62.708333333333336,65.25833333333334,0.6797583081570997,0.40785498489425986,0.13595166163141995,0.0,0.13595166163141995,9.244712990936556,35.21148036253776,0.2719033232628399,0.2719033232628399,Yuto  Kimura,755.26,157.91,178.28,125.21416666666666,98.60666666666667,28.2,7.0,208.0,0.0,4.0,14.0,166.0,19.0,137.0,47.0,72.0,662.0,65.0,2287.0,19113.0,870.0,24819.0,4438.0,1732.0,144.0,407.0,21.0,17.0,2139.0,46.0,21.0,8.0,226.0,3.9896143372807296,118.54854030777025,0.0,2.279779621303274,7.979228674561459,94.61085428408587,10.828953201190552,78.08245202963714,26.787410550313467,41.03603318345893,377.30352732569185,37.046418846178206,1303.463998480147,10893.35697549237,495.85206763346207,12529.223693067084,2240.4083464213595,874.3549472739511,72.69463764864258,205.46331613192731,10.601301323760376,8.582005833520306,1079.8182634058783,5.481556020443291,2.5024494875936765,0.9533140905118768,26.93112305696052
2024-2025,J3,伊勢　渉,Wataru Ise,DF,Central Defender,650.0,753.04,auto_j3_outfield,96.85,21.65,100.0,96.58,86.32,11.0,"score>=82.0, gap>=12.0, name>=70.0",伊勢　渉,650,DF,2,2,0,0,2,71,371,1,0,9.090909090909092,0.0,53.03636363636363,51.11818181818182,64.62727272727273,0.27692307692307694,0.27692307692307694,0.0,0.0,0.27692307692307694,9.830769230769231,51.369230769230775,0.13846153846153847,0.0,Wataru Ise,753.04,172.48,205.1,100.40083333333332,92.8775,28.0,3.0,93.0,0.0,0.0,9.0,163.0,13.0,127.0,20.0,35.0,261.0,32.0,1729.0,18460.0,354.0,23062.0,3406.0,1237.0,116.0,322.0,19.0,12.0,1559.0,31.0,6.0,1.0,123.0,1.5653988868274584,48.52736549165121,0.0,0.0,4.696196660482375,85.05333951762523,6.78339517625232,66.26855287569573,10.435992578849723,18.26298701298701,136.18970315398886,16.697588126159555,902.1915584415585,9632.421150278293,184.7170686456401,10119.843978547051,1494.5880058508044,542.8083861530961,50.90199902486592,141.29692832764505,8.337396392003901,5.265724037055095,684.1053144807412,3.7049824710506747,0.717093381493679,0.11951556358227984,14.70041432062042
2024-2025,J3,前田　紘基,Hiroki Maeda,DF,Full Back,635.0,474.3,auto_j3_outfield,88.72,18.81,81.82,93.67,74.69,8.0,"score>=82.0, gap>=12.0, name>=70.0",前田　紘基,635,DF,1,1,0,0,3,32,271,2,3,0.0,0.0,31.25,56.4625,71.125,0.14173228346456693,0.14173228346456693,0.0,0.0,0.4251968503937008,4.535433070866142,38.40944881889764,0.28346456692913385,0.4251968503937008,Hiroki Maeda,474.3,96.36,118.0,141.06199999999998,100.56,28.7,8.0,174.0,3.0,5.0,9.0,147.0,13.0,121.0,30.0,70.0,804.0,62.0,2131.0,12955.0,978.0,16509.0,2791.0,1372.0,118.0,292.0,18.0,15.0,1664.0,38.0,20.0,6.0,136.0,7.4719800747198,162.51556662515569,2.8019925280199254,4.6699875466998755,8.405977584059777,137.29763387297635,12.141967621419676,113.01369863013699,28.019925280199256,65.37982565379825,750.93399750934,57.90784557907846,1990.348692403487,12099.937733499379,913.4495641344957,12591.610169491525,2128.728813559322,1046.4406779661017,90.0,222.71186440677965,13.728813559322035,11.440677966101694,1269.1525423728813,7.210626185958254,3.795066413662239,1.1385199240986716,25.806451612903224
2024-2025,J3,坂本　稀吏也,Kiriya  Sakamoto,DF,Full Back,627.0,693.05,auto_j3_outfield,90.75,15.41,76.47,97.62,90.47,8.0,"score>=82.0, gap>=12.0, name>=70.0",坂本　稀吏也,627,DF,10,5,0,0,15,36,275,7,6,0.0,0.0,68.52222222222223,24.077777777777776,61.611111111111114,1.4354066985645932,0.7177033492822966,0.0,0.0,2.15311004784689,5.167464114832536,39.473684210526315,1.0047846889952152,0.8612440191387559,Kiriya  Sakamoto,693.05,179.88,184.47,147.24666666666667,108.54333333333334,29.1,28.0,516.0,6.0,19.0,25.0,260.0,36.0,206.0,71.0,190.0,1774.0,162.0,3773.0,23847.0,2290.0,27338.0,5657.0,2527.0,208.0,340.0,25.0,16.0,2867.0,60.0,42.0,13.0,226.0,14.009339559706472,258.1721147431621,3.002001334222815,9.506337558372248,12.508338892595065,130.08672448298867,18.01200800533689,103.06871247498333,35.52368245496998,95.06337558372248,887.5917278185458,81.05403602401601,1887.7585056704472,11931.454302868578,1145.7638425617079,13337.778500569199,2759.960969263295,1232.8833956740934,101.4799154334038,165.88063099691007,12.197105220361035,7.806147341031062,1398.7640266710034,7.791645624413824,5.4541519370896765,1.6881898852896617,29.348531851958736
2024-2025,J3,佐藤　大翔,Hiroto  Sato,DF,Central Defender,573.0,646.8,auto_j3_outfield,97.38,30.66,100.0,97.15,88.59,10.0,"score>=82.0, gap>=12.0, name>=70.0",佐藤　大翔,573,DF,1,0,0,0,2,70,498,2,0,0.0,0.0,43.75,51.80833333333334,79.39999999999999,0.15706806282722513,0.0,0.0,0.0,0.31413612565445026,10.99476439790576,78.21989528795812,0.31413612565445026,0.0,Hiroto  Sato,646.8,206.11,154.48999999999998,142.69454545454545,109.79545454545455,29.7,10.0,256.0,1.0,3.0,10.0,258.0,22.0,218.0,57.0,88.0,778.0,78.0,3305.0,25427.0,1034.0,23669.0,4894.0,2051.0,188.0,558.0,30.0,12.0,2609.0,37.0,18.0,5.0,215.0,4.366600359031585,111.78496919120857,0.4366600359031585,1.3099801077094755,4.366600359031585,112.6582892630149,9.606520789869487,95.19188782688855,24.889622046480035,38.42608315947795,339.7215079326573,34.05948280044636,1443.1614186599388,11102.954732909611,451.50647712386586,13788.659460159235,2851.058320926921,1194.8346171273224,109.52165188685353,325.06958379183123,17.47685934364684,6.990743737458736,1519.9042009191537,5.1484230055658635,2.5046382189239336,0.6957328385899815,29.916512059369204
2024-2025,J3,大越　寛人,Hiroto Okoshi,DF,Full Back,563.0,307.93,auto_j3_outfield,89.58,14.52,100.0,88.67,54.69,11.0,"score>=82.0, gap>=12.0, name>=70.0",大越　寛人,563,DF,2,1,0,0,5,28,181,2,2,0.0,0.0,53.339999999999996,15.0,64.71000000000001,0.3197158081705151,0.15985790408525755,0.0,0.0,0.7992895204262876,4.476021314387212,28.934280639431616,0.3197158081705151,0.3197158081705151,Hiroto Okoshi,307.93,77.47,88.4,129.90666666666667,98.63499999999999,29.6,12.0,209.0,2.0,3.0,5.0,116.0,14.0,93.0,34.0,82.0,843.0,70.0,1974.0,10779.0,1052.0,13161.0,2907.0,1193.0,87.0,183.0,9.0,6.0,1376.0,20.0,16.0,5.0,117.0,13.940880340777076,242.8036659352007,2.3234800567961793,3.485220085194269,5.808700141990448,134.7618432941784,16.264360397573252,108.04182264102232,39.49916096553505,95.26268232864335,979.3468439395895,81.32180198786628,2293.2748160578285,12522.395766103007,1222.1505098747903,13399.20814479638,2959.6153846153843,1214.5927601809956,88.57466063348416,186.3122171945701,9.16289592760181,6.108597285067873,1400.9049773755655,5.845484363329327,4.676387490663463,1.4613710908323319,34.19608352547657
2024-2025,J3,坂本　修佑,Shusuke Sakamoto,DF,Central Defender,500.0,449.32,auto_j3_outfield,89.49,17.57,72.73,97.47,89.86,12.0,"score>=82.0, gap>=12.0, name>=70.0",坂本　修佑,500,DF,6,5,1,0,1,52,161,0,0,16.6625,4.1625,6.25,71.1125,44.15,1.08,0.9,0.18,0.0,0.18,9.36,28.98,0.0,0.0,Shusuke Sakamoto,449.32,86.92999999999999,103.62,127.29857142857144,104.00428571428571,28.6,5.0,95.0,1.0,2.0,7.0,88.0,8.0,76.0,19.0,34.0,284.0,29.0,1150.0,10317.0,379.0,14756.0,2574.0,1100.0,83.0,329.0,16.0,9.0,1429.0,33.0,21.0,3.0,87.0,5.176578856551249,98.35499827447372,1.0353157713102497,2.0706315426204993,7.247210399171748,91.10778787530198,8.282526170481997,78.68399861957899,19.670999654894747,35.20073622454849,294.0296790521109,30.024157367997244,1190.6131370067872,10681.352812607845,392.38467732658467,12816.44470179502,2235.668789808917,955.4140127388534,72.09033005211349,285.75564562825707,13.896931094383323,7.817023740590619,1241.1696583671105,6.609988426956289,4.206356271699457,0.6009080388142082,17.426333125612036
2024-2025,J3,大串　昇平,Shohei Ogushi,DF,Full Back,486.0,566.52,auto_j3_outfield,95.62,18.22,96.3,96.45,85.79,11.0,"score>=82.0, gap>=12.0, name>=70.0",大串　昇平,486,DF,4,0,0,0,6,38,212,4,1,0.0,0.0,25.0,13.883333333333333,68.46666666666667,0.7407407407407408,0.0,0.0,0.0,1.1111111111111112,7.037037037037037,39.25925925925926,0.7407407407407408,0.1851851851851852,Shohei Ogushi,566.52,147.01,144.98,121.87583333333333,123.39666666666666,30.3,40.0,809.0,1.0,12.0,17.0,249.0,37.0,194.0,114.0,223.0,2024.0,183.0,4554.0,22926.0,2833.0,22476.0,4912.0,2237.0,204.0,567.0,36.0,20.0,2804.0,55.0,38.0,8.0,326.0,24.48813005917965,495.2724304469084,0.6122032514794912,7.346439017753895,10.407455275151351,152.43860961839331,22.651520304741176,118.76743078702131,69.791170668662,136.52132507992656,1239.0993809944903,112.03319502074689,2787.973607237603,14035.371743418815,1734.3718114413987,13952.54517864533,3049.2481721616773,1388.674299903435,126.63815698717066,351.97958339081254,22.347910056559527,12.415505586977515,1740.6538832942476,8.737555602626562,6.036856598178352,1.2709171785638638,51.789875026477446
2024-2025,J3,平瀬　大,Dai Hirase,DF,Central Defender,479.0,548.03,auto_j3_outfield,97.1,17.61,100.0,96.85,87.4,11.0,"score>=82.0, gap>=12.0, name>=70.0",平瀬　大,479,DF,2,1,1,0,1,43,260,0,3,10.0,10.0,33.339999999999996,45.0,69.2,0.3757828810020876,0.1878914405010438,0.1878914405010438,0.0,0.1878914405010438,8.079331941544886,48.8517745302714,0.0,0.5636743215031316,Dai Hirase,548.03,146.13,144.38,122.71600000000001,100.965,31.8,7.0,134.0,0.0,0.0,5.0,132.0,8.0,106.0,32.0,46.0,487.0,39.0,1990.0,18169.0,621.0,20022.0,3206.0,1069.0,104.0,191.0,11.0,11.0,1260.0,23.0,14.0,5.0,119.0,4.3112297269554505,82.5292547731472,0.0,0.0,3.079449804968179,81.29747485115993,4.927119687949086,65.28433586532539,19.708478751796346,28.33093820570725,299.9384110039006,24.0197084787518,1225.6210223773353,11190.104701293369,382.46766577704784,12480.814517246157,1998.4762432469872,666.3665327607702,64.82892367363901,119.06081174677935,6.856905388557972,6.856905388557972,785.4273445075496,3.777165483641407,2.2991442074338995,0.8211229312263928,19.542725763188148
2024-2025,J3,川上　優樹,Yuki Kawakami,DF,Central Defender,451.0,498.65,auto_j3_outfield,97.8,16.26,100.0,97.61,90.44,10.0,"score>=82.0, gap>=12.0, name>=70.0",川上　優樹,451,DF,4,4,0,0,0,43,352,2,0,16.666666666666668,0.0,25.0,82.08333333333333,80.18333333333334,0.7982261640798226,0.7982261640798226,0.0,0.0,0.0,8.580931263858092,70.2439024390244,0.3991130820399113,0.0,Yuki Kawakami,498.65,152.53,120.78999999999999,148.43333333333334,106.87833333333333,32.0,6.0,90.0,0.0,3.0,4.0,205.0,11.0,159.0,32.0,55.0,442.0,49.0,2126.0,19476.0,532.0,17866.0,3256.0,1179.0,103.0,274.0,14.0,11.0,1453.0,22.0,12.0,2.0,140.0,3.5402871566249265,53.1043073493739,0.0,1.7701435783124633,2.360191437749951,120.95981118468498,6.4905264538123655,93.81760965056054,18.881531501999607,32.45263226906182,260.8011538713696,28.9123451124369,1254.4417491640988,11491.77211040451,313.90546122074346,13311.863564864643,2426.028644755361,878.4667604934184,76.74476363937413,204.15597317658748,10.431327096613959,8.19604271876811,1082.622733670006,3.9707209465557005,2.165847789030382,0.3609746315050637,25.26822420535446
2024-2025,J3,川島　功奨,Kosuke K Kawashima,DF,Full Back,421.0,455.23,auto_j3_outfield,90.56,17.29,74.29,98.12,92.48,9.0,"score>=82.0, gap>=12.0, name>=70.0",川島　功奨,421,DF,1,1,0,0,4,39,220,0,6,16.666666666666668,0.0,41.666666666666664,47.21666666666667,55.083333333333336,0.2137767220902613,0.2137767220902613,0.0,0.0,0.8551068883610452,8.33729216152019,47.03087885985748,0.0,1.2826603325415677,Kosuke K Kawashima,455.23,108.19,128.46,162.75,119.15499999999999,29.0,19.0,345.0,1.0,4.0,9.0,184.0,27.0,132.0,74.0,134.0,1130.0,115.0,3245.0,16049.0,1475.0,20902.0,4721.0,2198.0,183.0,439.0,30.0,12.0,2637.0,34.0,17.0,2.0,257.0,15.805527313060356,286.9951012108328,0.8318698585821241,3.3274794343284966,7.486828727239117,153.0640539791108,22.46048618171735,109.80682133284037,61.558369535077176,111.47056105000462,940.0129401978002,95.66503373694427,2699.4176910989927,13350.679360384509,1227.008041408633,14644.091546006539,3307.5665576833253,1539.934609995329,128.211116300794,307.5665576833255,21.01821578701541,8.407286314806164,1847.5011676786546,6.72187685345869,3.360938426729345,0.3954045207916877,50.809480921731875
2024-2025,J3,高嶋　修也,Shuya Takashima,DF,Central Defender,406.0,475.78999999999996,auto_j3_outfield,96.63,23.42,100.0,96.33,85.33,12.0,"score>=82.0, gap>=12.0, name>=70.0",高嶋　修也,406,DF,2,2,0,0,1,38,289,3,1,0.0,0.0,42.58888888888889,73.71111111111111,59.0,0.4433497536945813,0.4433497536945813,0.0,0.0,0.22167487684729065,8.423645320197044,64.06403940886699,0.6650246305418719,0.22167487684729065,Shuya Takashima,475.78999999999996,129.43,105.82,148.8411111111111,106.7088888888889,33.1,6.0,235.0,0.0,1.0,5.0,153.0,13.0,131.0,48.0,52.0,564.0,46.0,2131.0,16455.0,799.0,15238.0,2588.0,1159.0,108.0,423.0,20.0,9.0,1582.0,24.0,12.0,5.0,157.0,4.17213938036004,163.4087923974349,0.0,0.6953565633933401,3.4767828169666997,106.38955419918102,9.03963532411342,91.09170980452755,33.37711504288032,36.15854129645368,392.1811017538438,31.98640191609364,1481.8048365912077,11442.09225063741,555.5898941512787,12959.93195993196,2201.096201096201,985.7304857304857,91.85409185409186,359.7618597618598,17.01001701001701,7.654507654507655,1345.4923454923457,4.539817986927006,2.269908993463503,0.9457954139431262,29.697975997814165
2024-2025,J3,中塩　大貴,Daiki Nakashio,DF,Full Back,403.0,448.6,auto_j3_outfield,97.66,28.71,100.0,97.46,89.84,13.0,"score>=82.0, gap>=12.0, name>=70.0",中塩　大貴,403,DF,0,0,0,0,8,27,198,7,0,0.0,0.0,42.58888888888889,46.75555555555556,75.96666666666667,0.0,0.0,0.0,0.0,1.7866004962779156,6.029776674937965,44.21836228287841,1.5632754342431763,0.0,Daiki Nakashio,448.6,101.32,132.22,152.05333333333334,113.23333333333333,29.0,13.0,268.0,3.0,5.0,10.0,149.0,17.0,118.0,34.0,88.0,860.0,75.0,2211.0,12705.0,1128.0,19766.0,4251.0,2064.0,156.0,481.0,28.0,25.0,2545.0,51.0,29.0,10.0,155.0,11.54757204895381,238.05763916304778,2.6648243189893406,4.441373864982235,8.88274772996447,132.3529411764706,15.100671140939598,104.81642321358073,30.201342281879196,78.16818002368733,763.9163047769445,66.62060797473352,1963.9755230951441,11285.530990919859,1001.9739439399921,13454.394191499017,2893.586446831039,1404.9311753138709,106.1866585993042,327.4088640145212,19.059143851157163,17.017092724247465,1732.3400393283919,10.231832367365135,5.818100757913508,2.0062416406598302,31.096745430227372
2024-2025,J3,黒﨑　隼人,Hayato Kurosaki,DF,Full Back,369.0,385.37,auto_j3_outfield,92.25,32.66,77.42,98.94,95.75,10.0,"score>=82.0, gap>=12.0, name>=70.0",黒﨑　隼人,369,DF,2,1,0,0,4,27,103,2,3,0.0,0.0,60.0,23.34,46.06,0.4878048780487805,0.24390243902439024,0.0,0.0,0.975609756097561,6.585365853658536,25.121951219512198,0.4878048780487805,0.7317073170731708,Hayato Kurosaki,385.37,83.22,96.56,158.264,110.04,31.4,21.0,482.0,1.0,7.0,8.0,122.0,11.0,97.0,37.0,109.0,935.0,88.0,2010.0,11762.0,1417.0,15266.0,3306.0,1506.0,146.0,689.0,32.0,15.0,2195.0,43.0,35.0,14.0,131.0,22.710886806056234,521.268925739005,1.0814708002883922,7.570295602018745,8.651766402307137,131.93943763518385,11.896178803172313,104.90266762797405,40.014419610670515,117.88031723143476,1011.1751982696468,95.16943042537851,2173.7563085796683,12720.259552992069,1532.4441240086517,14228.87323943662,3081.400165700083,1403.6868268434134,136.0811930405965,642.1913835956918,29.826014913007455,13.980944490472243,2045.8782104391053,10.042297013259985,8.173962685211615,3.2695850740846457,30.593974621792043
