チーム名,Pos,選手名,大会,試合日,節,相手チーム名,結果,PA進入,PA進入3プレー以内得点,PA進入3プレー以内シュート,ニアゾーン進入,左ニアゾーン進入,右ニアゾーン進入,セットプレーによるPA進入,PA脇進入,PA左脇進入,PA右脇進入,30m進入
横浜FC,GK,石井　僚,J2/J3 100,20260301,4,栃木SC,● 0 - 4,0,0,0,0,0,0,0,0,0,0,1
横浜FC,DF,岩武　克弥,J2/J3 100,20260207,1,山形,● 1 - 2,0,0,0,0,0,0,0,0,0,0,1
横浜FC,DF,岩武　克弥,J2/J3 100,20260222,3,栃木Ｃ,○ 5 - 1,0,0,0,0,0,0,0,0,0,0,4
横浜FC,DF,岩武　克弥,J2/J3 100,20260301,4,栃木SC,● 0 - 4,0,0,0,0,0,0,0,0,0,0,3
横浜FC,DF,岩武　克弥,J2/J3 100,20260308,5,八戸,○ 1 - 1 (PK : 4 - 2),1,0,1,0,0,0,0,1,0,1,1
横浜FC,DF,岩武　克弥,J2/J3 100,20260315,6,群馬,○ 3 - 0,0,0,0,0,0,0,0,1,0,1,3
横浜FC,DF,伊藤　槙人,J2/J3 100,20260207,1,山形,● 1 - 2,1,0,0,1,0,1,0,0,0,0,4
横浜FC,DF,伊藤　槙人,J2/J3 100,20260214,2,仙台,● 0 - 1,0,0,0,0,0,0,0,0,0,0,0
横浜FC,DF,伊藤　槙人,J2/J3 100,20260222,3,栃木Ｃ,○ 5 - 1,0,0,0,0,0,0,0,1,1,0,1
横浜FC,DF,伊藤　槙人,J2/J3 100,20260301,4,栃木SC,● 0 - 4,0,0,0,0,0,0,0,1,0,1,2
横浜FC,DF,伊藤　槙人,J2/J3 100,20260308,5,八戸,○ 1 - 1 (PK : 4 - 2),0,0,0,0,0,0,0,1,0,1,5
横浜FC,DF,伊藤　槙人,J2/J3 100,20260315,6,群馬,○ 3 - 0,0,0,0,0,0,0,0,1,1,0,3
横浜FC,DF,鈴木　準弥,J2/J3 100,20260207,1,山形,● 1 - 2,0,0,0,0,0,0,1,1,0,1,1
横浜FC,DF,鈴木　準弥,J2/J3 100,20260214,2,仙台,● 0 - 1,0,0,0,0,0,0,0,2,0,2,3
横浜FC,DF,新保　海鈴,J2/J3 100,20260207,1,山形,● 1 - 2,2,0,1,1,1,0,0,3,3,0,10
横浜FC,DF,新保　海鈴,J2/J3 100,20260214,2,仙台,● 0 - 1,0,0,0,0,0,0,1,1,1,0,4
横浜FC,DF,新保　海鈴,J2/J3 100,20260222,3,栃木Ｃ,○ 5 - 1,2,2,2,1,1,0,1,0,0,0,3
横浜FC,DF,新保　海鈴,J2/J3 100,20260301,4,栃木SC,● 0 - 4,2,0,1,0,0,0,0,4,4,0,3
横浜FC,DF,新保　海鈴,J2/J3 100,20260308,5,八戸,○ 1 - 1 (PK : 4 - 2),3,0,1,2,2,0,1,3,3,0,6
横浜FC,DF,新保　海鈴,J2/J3 100,20260315,6,群馬,○ 3 - 0,0,0,0,0,0,0,3,7,6,1,9
横浜FC,DF,杉田　隼,J2/J3 100,20260214,2,仙台,● 0 - 1,2,0,1,2,1,1,0,0,0,0,2
横浜FC,DF,杉田　隼,J2/J3 100,20260308,5,八戸,○ 1 - 1 (PK : 4 - 2),0,0,0,0,0,0,0,2,1,1,5
横浜FC,DF,杉田　隼,J2/J3 100,20260315,6,群馬,○ 3 - 0,0,0,0,0,0,0,0,1,0,1,3
横浜FC,DF,細井　響,J2/J3 100,20260207,1,山形,● 1 - 2,1,0,0,1,1,0,0,1,1,0,9
横浜FC,DF,細井　響,J2/J3 100,20260214,2,仙台,● 0 - 1,0,0,0,0,0,0,1,0,0,0,2
横浜FC,DF,細井　響,J2/J3 100,20260222,3,栃木Ｃ,○ 5 - 1,1,0,0,1,1,0,4,0,0,0,0
横浜FC,DF,細井　響,J2/J3 100,20260301,4,栃木SC,● 0 - 4,0,0,0,0,0,0,0,2,2,0,7
横浜FC,DF,細井　響,J2/J3 100,20260308,5,八戸,○ 1 - 1 (PK : 4 - 2),1,0,0,1,1,0,1,1,0,1,3
横浜FC,DF,細井　響,J2/J3 100,20260315,6,群馬,○ 3 - 0,0,0,0,0,0,0,0,0,0,0,0
横浜FC,MF,髙江　麗央,J2/J3 100,20260207,1,山形,● 1 - 2,1,0,1,1,1,0,1,0,0,0,4
横浜FC,MF,髙江　麗央,J2/J3 100,20260214,2,仙台,● 0 - 1,0,0,0,0,0,0,0,0,0,0,2
横浜FC,MF,髙江　麗央,J2/J3 100,20260222,3,栃木Ｃ,○ 5 - 1,1,0,1,1,1,0,0,0,0,0,3
横浜FC,MF,髙江　麗央,J2/J3 100,20260301,4,栃木SC,● 0 - 4,0,0,0,0,0,0,0,1,0,1,2
横浜FC,MF,髙江　麗央,J2/J3 100,20260308,5,八戸,○ 1 - 1 (PK : 4 - 2),2,0,1,1,1,0,0,3,1,2,7
横浜FC,MF,髙江　麗央,J2/J3 100,20260315,6,群馬,○ 3 - 0,1,0,0,1,0,1,2,1,0,1,7
横浜FC,MF,山田　康太,J2/J3 100,20260207,1,山形,● 1 - 2,2,0,1,2,1,1,0,0,0,0,7
横浜FC,MF,山田　康太,J2/J3 100,20260214,2,仙台,● 0 - 1,0,0,0,0,0,0,0,1,0,1,3
横浜FC,MF,山田　康太,J2/J3 100,20260222,3,栃木Ｃ,○ 5 - 1,0,0,0,0,0,0,0,0,0,0,5
横浜FC,MF,山田　康太,J2/J3 100,20260301,4,栃木SC,● 0 - 4,0,0,0,0,0,0,1,1,1,0,2
横浜FC,MF,山田　康太,J2/J3 100,20260308,5,八戸,○ 1 - 1 (PK : 4 - 2),0,0,0,0,0,0,0,0,0,0,5
横浜FC,MF,山田　康太,J2/J3 100,20260315,6,群馬,○ 3 - 0,1,0,0,1,1,0,0,0,0,0,4
横浜FC,MF,村田　透馬,J2/J3 100,20260207,1,山形,● 1 - 2,2,0,0,1,1,0,0,1,1,0,2
横浜FC,MF,村田　透馬,J2/J3 100,20260214,2,仙台,● 0 - 1,0,0,0,0,0,0,0,0,0,0,1
横浜FC,MF,村田　透馬,J2/J3 100,20260222,3,栃木Ｃ,○ 5 - 1,0,0,0,0,0,0,0,2,2,0,2
横浜FC,MF,村田　透馬,J2/J3 100,20260301,4,栃木SC,● 0 - 4,1,0,0,0,0,0,0,0,0,0,1
横浜FC,MF,村田　透馬,J2/J3 100,20260315,6,群馬,○ 3 - 0,0,0,0,0,0,0,0,0,0,0,0
横浜FC,MF,窪田　稜,J2/J3 100,20260207,1,山形,● 1 - 2,0,0,0,0,0,0,0,3,2,1,4
横浜FC,MF,窪田　稜,J2/J3 100,20260222,3,栃木Ｃ,○ 5 - 1,2,0,1,2,1,1,0,1,0,1,1
横浜FC,MF,窪田　稜,J2/J3 100,20260301,4,栃木SC,● 0 - 4,1,0,0,0,0,0,0,1,0,1,0
横浜FC,MF,窪田　稜,J2/J3 100,20260308,5,八戸,○ 1 - 1 (PK : 4 - 2),5,1,3,1,0,1,0,2,0,2,2
横浜FC,MF,窪田　稜,J2/J3 100,20260315,6,群馬,○ 3 - 0,0,0,0,0,0,0,1,3,0,3,1
横浜FC,MF,横山　暁之,J2/J3 100,20260207,1,山形,● 1 - 2,2,0,1,1,1,0,0,2,2,0,6
横浜FC,MF,横山　暁之,J2/J3 100,20260222,3,栃木Ｃ,○ 5 - 1,1,0,0,1,0,1,0,1,0,1,5
横浜FC,MF,横山　暁之,J2/J3 100,20260315,6,群馬,○ 3 - 0,3,1,2,2,2,0,0,1,1,0,2
横浜FC,MF,小倉　陽太,J2/J3 100,20260214,2,仙台,● 0 - 1,0,0,0,0,0,0,0,0,0,0,2
横浜FC,MF,小倉　陽太,J2/J3 100,20260222,3,栃木Ｃ,○ 5 - 1,1,0,0,1,1,0,0,2,1,1,4
横浜FC,MF,小倉　陽太,J2/J3 100,20260301,4,栃木SC,● 0 - 4,0,0,0,0,0,0,0,1,1,0,5
横浜FC,MF,小倉　陽太,J2/J3 100,20260308,5,八戸,○ 1 - 1 (PK : 4 - 2),0,0,0,0,0,0,0,2,0,2,2
横浜FC,MF,小倉　陽太,J2/J3 100,20260315,6,群馬,○ 3 - 0,0,0,0,0,0,0,0,0,0,0,4
横浜FC,MF,遠藤　貴成,J2/J3 100,20260207,1,山形,● 1 - 2,1,0,0,1,1,0,0,3,0,3,3
横浜FC,MF,遠藤　貴成,J2/J3 100,20260214,2,仙台,● 0 - 1,0,0,0,0,0,0,0,1,0,1,2
横浜FC,MF,遠藤　貴成,J2/J3 100,20260222,3,栃木Ｃ,○ 5 - 1,2,1,1,2,1,1,0,1,0,1,1
横浜FC,MF,遠藤　貴成,J2/J3 100,20260301,4,栃木SC,● 0 - 4,1,0,1,1,0,1,0,2,0,2,0
横浜FC,MF,遠藤　貴成,J2/J3 100,20260308,5,八戸,○ 1 - 1 (PK : 4 - 2),0,0,0,0,0,0,0,0,0,0,0
横浜FC,MF,宇田　光史朗,J2/J3 100,20260308,5,八戸,○ 1 - 1 (PK : 4 - 2),0,0,0,0,0,0,0,1,0,1,0
横浜FC,MF,宇田　光史朗,J2/J3 100,20260315,6,群馬,○ 3 - 0,0,0,0,0,0,0,0,0,0,0,1
横浜FC,MF,熊倉　弘貴,J2/J3 100,20260222,3,栃木Ｃ,○ 5 - 1,0,0,0,0,0,0,0,0,0,0,0
横浜FC,MF,岩崎　亮佑,J2/J3 100,20260301,4,栃木SC,● 0 - 4,0,0,0,0,0,0,0,2,2,0,1
横浜FC,MF,岩崎　亮佑,J2/J3 100,20260315,6,群馬,○ 3 - 0,1,0,1,1,0,1,0,1,0,1,1
横浜FC,FW,アダイウトン,J2/J3 100,20260207,1,山形,● 1 - 2,1,0,0,1,0,1,0,0,0,0,1
横浜FC,FW,アダイウトン,J2/J3 100,20260214,2,仙台,● 0 - 1,0,0,0,0,0,0,0,0,0,0,0
横浜FC,FW,アダイウトン,J2/J3 100,20260301,4,栃木SC,● 0 - 4,1,0,0,0,0,0,0,0,0,0,0
横浜FC,FW,アダイウトン,J2/J3 100,20260308,5,八戸,○ 1 - 1 (PK : 4 - 2),1,0,0,1,1,0,0,0,0,0,0
横浜FC,FW,アダイウトン,J2/J3 100,20260315,6,群馬,○ 3 - 0,0,0,0,0,0,0,0,0,0,0,0
横浜FC,FW,ルキアン,J2/J3 100,20260207,1,山形,● 1 - 2,0,0,0,0,0,0,0,0,0,0,0
横浜FC,FW,ルキアン,J2/J3 100,20260214,2,仙台,● 0 - 1,0,0,0,0,0,0,0,0,0,0,0
横浜FC,FW,ルキアン,J2/J3 100,20260308,5,八戸,○ 1 - 1 (PK : 4 - 2),0,0,0,0,0,0,0,2,1,1,0
横浜FC,FW,ルキアン,J2/J3 100,20260315,6,群馬,○ 3 - 0,0,0,0,0,0,0,0,0,0,0,1
横浜FC,FW,駒沢　直哉,J2/J3 100,20260207,1,山形,● 1 - 2,0,0,0,0,0,0,0,1,1,0,1
横浜FC,FW,駒沢　直哉,J2/J3 100,20260214,2,仙台,● 0 - 1,0,0,0,0,0,0,0,2,1,1,0
横浜FC,FW,駒沢　直哉,J2/J3 100,20260222,3,栃木Ｃ,○ 5 - 1,0,0,0,0,0,0,0,0,0,0,2
横浜FC,FW,駒沢　直哉,J2/J3 100,20260301,4,栃木SC,● 0 - 4,0,0,0,0,0,0,0,1,0,1,2
横浜FC,FW,駒沢　直哉,J2/J3 100,20260308,5,八戸,○ 1 - 1 (PK : 4 - 2),0,0,0,0,0,0,0,0,0,0,0
横浜FC,FW,室井　彗佑,J2/J3 100,20260214,2,仙台,● 0 - 1,1,0,0,1,0,1,0,1,0,1,2
横浜FC,FW,室井　彗佑,J2/J3 100,20260222,3,栃木Ｃ,○ 5 - 1,0,0,0,0,0,0,0,0,0,0,0
横浜FC,FW,室井　彗佑,J2/J3 100,20260301,4,栃木SC,● 0 - 4,0,0,0,0,0,0,0,1,0,1,2
横浜FC,FW,ジョアン　パウロ,J2/J3 100,20260207,1,山形,● 1 - 2,2,0,2,1,1,0,0,3,3,0,3
横浜FC,FW,ジョアン　パウロ,J2/J3 100,20260214,2,仙台,● 0 - 1,0,0,0,0,0,0,1,0,0,0,3
横浜FC,FW,ジョアン　パウロ,J2/J3 100,20260222,3,栃木Ｃ,○ 5 - 1,1,0,0,1,1,0,0,0,0,0,6
横浜FC,FW,ジョアン　パウロ,J2/J3 100,20260301,4,栃木SC,● 0 - 4,1,0,0,1,1,0,0,1,0,1,0
横浜FC,FW,ジョアン　パウロ,J2/J3 100,20260308,5,八戸,○ 1 - 1 (PK : 4 - 2),1,0,0,1,1,0,0,2,1,1,2
湘南,GK,上福元　直人,J2/J3 100,20260207,1,秋田,● 1 - 2,0,0,0,0,0,0,0,0,0,0,0
湘南,GK,上福元　直人,J2/J3 100,20260214,2,相模原,○ 4 - 0,0,0,0,0,0,0,0,0,0,0,1
湘南,GK,上福元　直人,J2/J3 100,20260221,3,八戸,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,1
湘南,GK,上福元　直人,J2/J3 100,20260228,4,栃木Ｃ,○ 3 - 1,0,0,0,0,0,0,0,0,0,0,0
湘南,GK,上福元　直人,J2/J3 100,20260307,5,仙台,● 1 - 1 (PK : 2 - 4),0,0,0,0,0,0,0,0,0,0,0
湘南,GK,上福元　直人,J2/J3 100,20260314,6,山形,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,0
湘南,DF,大野　和成,J2/J3 100,20260214,2,相模原,○ 4 - 0,0,0,0,0,0,0,0,0,0,0,0
湘南,DF,大野　和成,J2/J3 100,20260221,3,八戸,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,2
湘南,DF,岡庭　愁人,J2/J3 100,20260214,2,相模原,○ 4 - 0,0,0,0,0,0,0,1,1,0,1,1
湘南,DF,岡庭　愁人,J2/J3 100,20260228,4,栃木Ｃ,○ 3 - 1,0,0,0,0,0,0,0,1,1,0,0
湘南,DF,岡庭　愁人,J2/J3 100,20260307,5,仙台,● 1 - 1 (PK : 2 - 4),0,0,0,0,0,0,0,1,0,1,3
湘南,DF,下口　稚葉,J2/J3 100,20260214,2,相模原,○ 4 - 0,4,0,2,2,2,0,0,1,1,0,4
湘南,DF,下口　稚葉,J2/J3 100,20260221,3,八戸,○ 1 - 0,0,0,0,0,0,0,0,1,1,0,4
湘南,DF,下口　稚葉,J2/J3 100,20260228,4,栃木Ｃ,○ 3 - 1,0,0,0,0,0,0,0,1,0,1,1
湘南,DF,下口　稚葉,J2/J3 100,20260307,5,仙台,● 1 - 1 (PK : 2 - 4),0,0,0,0,0,0,0,0,0,0,0
湘南,DF,下口　稚葉,J2/J3 100,20260314,6,山形,○ 2 - 1,0,0,0,0,0,0,1,3,3,0,4
湘南,DF,袴田　裕太郎,J2/J3 100,20260207,1,秋田,● 1 - 2,0,0,0,0,0,0,0,1,1,0,1
湘南,DF,袴田　裕太郎,J2/J3 100,20260214,2,相模原,○ 4 - 0,0,0,0,0,0,0,0,0,0,0,3
湘南,DF,袴田　裕太郎,J2/J3 100,20260221,3,八戸,○ 1 - 0,1,0,1,0,0,0,0,0,0,0,1
湘南,DF,袴田　裕太郎,J2/J3 100,20260228,4,栃木Ｃ,○ 3 - 1,0,0,0,0,0,0,0,0,0,0,0
湘南,DF,袴田　裕太郎,J2/J3 100,20260307,5,仙台,● 1 - 1 (PK : 2 - 4),0,0,0,0,0,0,0,1,1,0,3
湘南,DF,袴田　裕太郎,J2/J3 100,20260314,6,山形,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,3
湘南,DF,舘　幸希,J2/J3 100,20260207,1,秋田,● 1 - 2,0,0,0,0,0,0,0,0,0,0,0
湘南,DF,舘　幸希,J2/J3 100,20260221,3,八戸,○ 1 - 0,1,0,1,1,0,1,0,2,0,2,3
湘南,DF,舘　幸希,J2/J3 100,20260228,4,栃木Ｃ,○ 3 - 1,0,0,0,0,0,0,0,0,0,0,0
湘南,DF,舘　幸希,J2/J3 100,20260307,5,仙台,● 1 - 1 (PK : 2 - 4),1,0,0,1,0,1,0,0,0,0,1
湘南,DF,松村　晟怜,J2/J3 100,20260207,1,秋田,● 1 - 2,0,0,0,0,0,0,1,3,3,0,5
湘南,DF,松本　果成,J2/J3 100,20260221,3,八戸,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,0
湘南,MF,奥埜　博亮,J2/J3 100,20260207,1,秋田,● 1 - 2,0,0,0,0,0,0,0,1,1,0,0
湘南,MF,奥埜　博亮,J2/J3 100,20260214,2,相模原,○ 4 - 0,0,0,0,0,0,0,0,0,0,0,1
湘南,MF,奥埜　博亮,J2/J3 100,20260228,4,栃木Ｃ,○ 3 - 1,0,0,0,0,0,0,0,0,0,0,0
湘南,MF,奥埜　博亮,J2/J3 100,20260314,6,山形,○ 2 - 1,1,0,1,0,0,0,0,1,0,1,1
湘南,MF,鈴木　雄斗,J2/J3 100,20260207,1,秋田,● 1 - 2,1,0,0,1,0,1,0,4,0,4,5
湘南,MF,鈴木　雄斗,J2/J3 100,20260214,2,相模原,○ 4 - 0,2,0,0,2,0,2,0,1,0,1,2
湘南,MF,鈴木　雄斗,J2/J3 100,20260221,3,八戸,○ 1 - 0,2,1,1,2,0,2,0,0,0,0,5
湘南,MF,鈴木　雄斗,J2/J3 100,20260228,4,栃木Ｃ,○ 3 - 1,1,0,1,0,0,0,0,3,0,3,6
湘南,MF,鈴木　雄斗,J2/J3 100,20260307,5,仙台,● 1 - 1 (PK : 2 - 4),0,0,0,0,0,0,0,0,0,0,0
湘南,MF,鈴木　雄斗,J2/J3 100,20260314,6,山形,○ 2 - 1,4,0,0,4,0,4,1,0,0,0,1
湘南,MF,武田　将平,J2/J3 100,20260207,1,秋田,● 1 - 2,1,0,0,1,1,0,0,0,0,0,5
湘南,MF,武田　将平,J2/J3 100,20260214,2,相模原,○ 4 - 0,0,0,0,0,0,0,1,2,2,0,5
湘南,MF,武田　将平,J2/J3 100,20260221,3,八戸,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,4
湘南,MF,武田　将平,J2/J3 100,20260228,4,栃木Ｃ,○ 3 - 1,0,0,0,0,0,0,0,0,0,0,6
湘南,MF,武田　将平,J2/J3 100,20260307,5,仙台,● 1 - 1 (PK : 2 - 4),0,0,0,0,0,0,1,1,1,0,2
湘南,MF,武田　将平,J2/J3 100,20260314,6,山形,○ 2 - 1,1,0,1,0,0,0,0,1,0,1,13
湘南,MF,池田　昌生,J2/J3 100,20260207,1,秋田,● 1 - 2,0,0,0,0,0,0,0,2,0,2,2
湘南,MF,池田　昌生,J2/J3 100,20260214,2,相模原,○ 4 - 0,0,0,0,0,0,0,0,0,0,0,0
湘南,MF,松本　大弥,J2/J3 100,20260207,1,秋田,● 1 - 2,0,0,0,0,0,0,0,0,0,0,1
湘南,MF,松本　大弥,J2/J3 100,20260214,2,相模原,○ 4 - 0,1,0,1,0,0,0,1,0,0,0,2
湘南,MF,松本　大弥,J2/J3 100,20260307,5,仙台,● 1 - 1 (PK : 2 - 4),0,0,0,0,0,0,0,1,0,1,2
湘南,MF,松本　大弥,J2/J3 100,20260314,6,山形,○ 2 - 1,2,0,2,2,0,2,1,6,2,4,10
湘南,MF,アルトゥール　シルバ,J2/J3 100,20260214,2,相模原,○ 4 - 0,1,0,0,1,1,0,0,1,0,1,3
湘南,MF,アルトゥール　シルバ,J2/J3 100,20260221,3,八戸,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,3
湘南,MF,アルトゥール　シルバ,J2/J3 100,20260228,4,栃木Ｃ,○ 3 - 1,2,0,1,2,1,1,0,2,0,2,4
湘南,MF,アルトゥール　シルバ,J2/J3 100,20260307,5,仙台,● 1 - 1 (PK : 2 - 4),2,0,1,1,0,1,0,2,0,2,3
湘南,MF,アルトゥール　シルバ,J2/J3 100,20260314,6,山形,○ 2 - 1,1,0,0,1,0,1,0,4,3,1,8
湘南,MF,藤井　智也,J2/J3 100,20260207,1,秋田,● 1 - 2,0,0,0,0,0,0,0,1,1,0,3
湘南,MF,藤井　智也,J2/J3 100,20260214,2,相模原,○ 4 - 0,7,1,4,4,2,2,0,2,2,0,5
湘南,MF,藤井　智也,J2/J3 100,20260221,3,八戸,○ 1 - 0,1,0,1,1,1,0,0,2,2,0,3
湘南,MF,藤井　智也,J2/J3 100,20260228,4,栃木Ｃ,○ 3 - 1,3,1,1,2,0,2,0,0,0,0,2
湘南,MF,藤井　智也,J2/J3 100,20260307,5,仙台,● 1 - 1 (PK : 2 - 4),1,0,1,1,1,0,0,0,0,0,5
湘南,MF,藤井　智也,J2/J3 100,20260314,6,山形,○ 2 - 1,1,0,1,0,0,0,0,5,5,0,1
湘南,MF,田村　蒼生,J2/J3 100,20260207,1,秋田,● 1 - 2,1,0,1,0,0,0,0,0,0,0,2
湘南,MF,田村　蒼生,J2/J3 100,20260221,3,八戸,○ 1 - 0,1,0,0,1,0,1,1,1,0,1,2
湘南,MF,田村　蒼生,J2/J3 100,20260228,4,栃木Ｃ,○ 3 - 1,2,0,0,2,2,0,3,2,2,0,6
湘南,MF,田村　蒼生,J2/J3 100,20260307,5,仙台,● 1 - 1 (PK : 2 - 4),0,0,0,0,0,0,0,1,0,1,2
湘南,MF,田村　蒼生,J2/J3 100,20260314,6,山形,○ 2 - 1,1,0,1,1,1,0,0,4,2,2,3
湘南,MF,加瀬　直輝,J2/J3 100,20260207,1,秋田,● 1 - 2,1,0,1,0,0,0,0,2,0,2,1
湘南,MF,加瀬　直輝,J2/J3 100,20260214,2,相模原,○ 4 - 0,1,0,1,1,0,1,0,4,0,4,3
湘南,MF,加瀬　直輝,J2/J3 100,20260307,5,仙台,● 1 - 1 (PK : 2 - 4),0,0,0,0,0,0,0,2,0,2,6
湘南,MF,加瀬　直輝,J2/J3 100,20260314,6,山形,○ 2 - 1,2,0,0,2,0,2,0,3,0,3,1
湘南,FW,山田　寛人,J2/J3 100,20260207,1,秋田,● 1 - 2,0,0,0,0,0,0,0,2,1,1,2
湘南,FW,山田　寛人,J2/J3 100,20260214,2,相模原,○ 4 - 0,1,0,1,0,0,0,0,0,0,0,0
湘南,FW,山田　寛人,J2/J3 100,20260221,3,八戸,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,1
湘南,FW,山田　寛人,J2/J3 100,20260228,4,栃木Ｃ,○ 3 - 1,0,0,0,0,0,0,0,0,0,0,1
湘南,FW,山田　寛人,J2/J3 100,20260307,5,仙台,● 1 - 1 (PK : 2 - 4),1,0,0,1,1,0,0,1,1,0,1
湘南,FW,山田　寛人,J2/J3 100,20260314,6,山形,○ 2 - 1,0,0,0,0,0,0,0,1,1,0,0
湘南,FW,太田　修介,J2/J3 100,20260207,1,秋田,● 1 - 2,1,0,0,1,0,1,0,3,0,3,1
湘南,FW,太田　修介,J2/J3 100,20260221,3,八戸,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,0
湘南,FW,太田　修介,J2/J3 100,20260228,4,栃木Ｃ,○ 3 - 1,0,0,0,0,0,0,0,1,0,1,0
湘南,FW,太田　修介,J2/J3 100,20260314,6,山形,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,0
湘南,FW,石井　久継,J2/J3 100,20260207,1,秋田,● 1 - 2,2,1,2,1,1,0,0,0,0,0,1
湘南,FW,石井　久継,J2/J3 100,20260214,2,相模原,○ 4 - 0,1,0,0,1,0,1,0,1,0,1,5
湘南,FW,石井　久継,J2/J3 100,20260228,4,栃木Ｃ,○ 3 - 1,0,0,0,0,0,0,0,1,0,1,2
湘南,FW,石井　久継,J2/J3 100,20260307,5,仙台,● 1 - 1 (PK : 2 - 4),0,0,0,0,0,0,0,0,0,0,0
湘南,FW,石井　久継,J2/J3 100,20260314,6,山形,○ 2 - 1,0,0,0,0,0,0,0,2,0,2,3
湘南,FW,渡邊　啓吾,J2/J3 100,20260207,1,秋田,● 1 - 2,0,0,0,0,0,0,0,0,0,0,1
湘南,FW,渡邊　啓吾,J2/J3 100,20260214,2,相模原,○ 4 - 0,1,1,1,1,0,1,0,0,0,0,2
湘南,FW,渡邊　啓吾,J2/J3 100,20260221,3,八戸,○ 1 - 0,0,0,0,0,0,0,0,2,0,2,1
湘南,FW,渡邊　啓吾,J2/J3 100,20260228,4,栃木Ｃ,○ 3 - 1,0,0,0,0,0,0,0,0,0,0,0
湘南,FW,渡邊　啓吾,J2/J3 100,20260307,5,仙台,● 1 - 1 (PK : 2 - 4),0,0,0,0,0,0,0,0,0,0,1
湘南,FW,渡邊　啓吾,J2/J3 100,20260314,6,山形,○ 2 - 1,1,0,1,1,1,0,0,0,0,0,0
湘南,FW,石橋　瀬凪,J2/J3 100,20260228,4,栃木Ｃ,○ 3 - 1,4,1,1,4,4,0,0,2,2,0,0
湘南,FW,石橋　瀬凪,J2/J3 100,20260307,5,仙台,● 1 - 1 (PK : 2 - 4),2,1,1,1,1,0,0,3,3,0,7
湘南,FW,石橋　瀬凪,J2/J3 100,20260314,6,山形,○ 2 - 1,6,1,4,4,3,1,0,5,4,1,7
相模原,GK,杉本　大地,J2/J3 100,20260304,1,群馬,○ 5 - 0,0,0,0,0,0,0,0,0,0,0,0
相模原,GK,三浦　基瑛,J2/J3 100,20260214,2,湘南,● 0 - 4,0,0,0,0,0,0,0,0,0,0,1
相模原,GK,三浦　基瑛,J2/J3 100,20260221,3,秋田,● 1 - 2,0,0,0,0,0,0,0,0,0,0,1
相模原,GK,三浦　基瑛,J2/J3 100,20260301,4,山形,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,0
相模原,GK,三浦　基瑛,J2/J3 100,20260304,1,群馬,○ 5 - 0,0,0,0,0,0,0,0,0,0,0,0
相模原,GK,三浦　基瑛,J2/J3 100,20260308,5,栃木SC,○ 4 - 0,0,0,0,0,0,0,0,0,0,0,0
相模原,GK,三浦　基瑛,J2/J3 100,20260314,6,仙台,● 1 - 3,0,0,0,0,0,0,0,0,0,0,0
相模原,DF,三鬼　海,J2/J3 100,20260214,2,湘南,● 0 - 4,0,0,0,0,0,0,0,0,0,0,0
相模原,DF,三鬼　海,J2/J3 100,20260221,3,秋田,● 1 - 2,0,0,0,0,0,0,1,0,0,0,0
相模原,DF,三鬼　海,J2/J3 100,20260304,1,群馬,○ 5 - 0,2,1,2,1,1,0,1,4,3,1,5
相模原,DF,高野　遼,J2/J3 100,20260214,2,湘南,● 0 - 4,3,0,1,2,1,1,0,1,1,0,4
相模原,DF,高野　遼,J2/J3 100,20260221,3,秋田,● 1 - 2,2,0,0,1,1,0,2,1,1,0,3
相模原,DF,高野　遼,J2/J3 100,20260301,4,山形,○ 2 - 1,4,1,1,2,1,1,1,1,1,0,4
相模原,DF,高野　遼,J2/J3 100,20260308,5,栃木SC,○ 4 - 0,1,1,1,0,0,0,0,0,0,0,0
相模原,DF,高野　遼,J2/J3 100,20260314,6,仙台,● 1 - 3,3,0,3,1,0,1,0,1,1,0,2
相模原,DF,綿引　康,J2/J3 100,20260214,2,湘南,● 0 - 4,0,0,0,0,0,0,0,1,0,1,0
相模原,DF,綿引　康,J2/J3 100,20260301,4,山形,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,1
相模原,DF,綿引　康,J2/J3 100,20260304,1,群馬,○ 5 - 0,1,0,0,1,0,1,0,1,0,1,0
相模原,DF,綿引　康,J2/J3 100,20260314,6,仙台,● 1 - 3,0,0,0,0,0,0,0,0,0,0,0
相模原,DF,沖田　空,J2/J3 100,20260214,2,湘南,● 0 - 4,0,0,0,0,0,0,0,0,0,0,0
相模原,DF,沖田　空,J2/J3 100,20260221,3,秋田,● 1 - 2,1,1,1,1,0,1,0,4,0,4,3
相模原,DF,沖田　空,J2/J3 100,20260301,4,山形,○ 2 - 1,2,0,1,1,0,1,0,5,0,5,4
