FB_Name,SC_Name,analysis_position_code,analysis_position_jp,raw_shot_conversion_rate_pct,win_shot_conversion_rate_pct,z_shot_conversion_rate_pct,imputed_shot_conversion_rate_pct,raw_out_box_shots_per90,win_out_box_shots_per90,z_out_box_shots_per90,imputed_out_box_shots_per90,raw_box_shots_per90,win_box_shots_per90,z_box_shots_per90,imputed_box_shots_per90,raw_shot_on_target_rate_pct,win_shot_on_target_rate_pct,z_shot_on_target_rate_pct,imputed_shot_on_target_rate_pct,raw_goals_per90,win_goals_per90,z_goals_per90,imputed_goals_per90,raw_aerial_wins_per90,win_aerial_wins_per90,z_aerial_wins_per90,imputed_aerial_wins_per90,raw_successful_forward_passes_per90,win_successful_forward_passes_per90,z_successful_forward_passes_per90,imputed_successful_forward_passes_per90,raw_last_passes_per90,win_last_passes_per90,z_last_passes_per90,imputed_last_passes_per90,raw_attacking_third_gains_per90,win_attacking_third_gains_per90,z_attacking_third_gains_per90,imputed_attacking_third_gains_per90,raw_sprint_count_full_all_per_match,win_sprint_count_full_all_per_match,z_sprint_count_full_all_per_match,imputed_sprint_count_full_all_per_match,imputed_count,imputed_ratio,cluster_id,cluster_distance_to_center
進　昂平,Kohei Shin,FW,フォワード,50.0,46.80000000000007,4.726680,0,0.0,0.0,-1.816666,0,1.7704918032786887,1.7704918032786887,-0.157353,0,83.33333333333334,82.00000000000004,4.393118,0,0.8852459016393444,0.8668942286099264,3.205707,0,3.5403934426229506,3.5403934426229506,0.267765,0,1.1794426229508197,1.1794426229508197,-1.109401,0,0.8852459016393444,0.8852459016393444,-0.163350,0,0.5901639344262295,0.5901639344262295,0.432166,0,4.17948717948718,4.17948717948718,-0.832547,0,0,0.0000,1,2.270510
田中　想来,Sora Tanaka,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,9.5,9.5,1.186164,0,9,0.9000,0,1.108838
木匠　貴大,Takahiro Kitsui,FW,フォワード,0.0,0.0,-1.617980,0,0.3529411764705882,0.3529411764705882,-0.556798,0,0.9411764705882353,0.9411764705882353,-1.295003,0,54.54545454545454,54.54545454545454,1.886463,0,0.0,0.0,-1.594190,0,2.9416470588235293,2.9416470588235293,-0.019247,0,4.117647058823529,4.117647058823529,1.161601,0,0.3529411764705882,0.3529411764705882,-1.537192,0,0.7058823529411764,0.7058823529411764,0.889791,0,5.552631578947368,5.552631578947368,-0.311548,0,0,0.0000,3,2.627017
河辺　駿太郎,Shuntaro Kawabe,FW,フォワード,23.52941176470588,23.52941176470588,1.571894,0,0.8181818181818181,0.8181818181818181,1.103938,0,0.5727272727272728,0.5727272727272728,-1.800440,0,29.411764705882355,29.411764705882355,-0.408294,0,0.32727272727272727,0.32727272727272727,0.217883,0,0.49066363636363636,0.49066363636363636,-1.194134,0,1.8819,1.8819,-0.566457,0,1.309090909090909,1.309090909090909,0.930565,0,0.08181818181818182,0.08181818181818182,-1.578160,0,10.035714285714286,10.035714285714286,1.389425,0,0,0.0000,0,3.641504
岩渕　良太,Ryota Iwabuchi,FW,フォワード,6.666666666666667,6.666666666666667,-0.714182,0,1.062730627306273,1.062730627306273,1.976885,0,0.8634686346863468,0.8634686346863468,-1.401603,0,31.031034482758624,31.031034482758624,-0.260452,0,0.13284132841328414,0.13284132841328414,-0.858663,0,1.6603837638376384,1.6603837638376384,-0.633424,0,7.838369003690037,7.446740066375142,3.734730,0,1.2619926199261993,1.2619926199261993,0.809007,0,0.4649446494464945,0.4649446494464945,-0.063031,0,1.4705882352941178,1.4791036414565828,-1.857128,0,0,0.0000,3,3.780735
新谷　聖基,Masaki Shintani,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,6.21875,6.21875,-0.058809,0,9,0.9000,0,0.518260
松木　駿之介,Shunnosuke Matsuki,FW,フォワード,21.153846153846153,21.153846153846153,1.249840,0,0.4879518072289157,0.4879518072289157,-0.074860,0,2.2771084337349397,2.2771084337349397,0.537622,0,45.1,45.1,1.024073,0,0.5963855421686747,0.5963855421686747,1.707930,0,4.0659939759036146,4.0659939759036146,0.519713,0,1.9519156626506025,1.9519156626506025,-0.512340,0,0.7048192771084338,0.7048192771084338,-0.629019,0,0.7048192771084338,0.7048192771084338,0.885587,0,11.0,11.0,1.755294,0,0,0.0000,0,3.226447
パトリック,Anderson Patric Aguiar Oliveira,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,5.5588235294117645,5.5588235294117645,-0.309199,0,9,0.9000,0,0.670637
白輪地　敬大,Keita Shirawachi,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,10.115384615384615,10.115384615384615,1.419653,0,9,0.9000,0,1.324743
横山　夢樹,Yumeki Yokoyama,FW,フォワード,11.538461538461538,11.538461538461538,-0.053715,0,1.09967845659164,1.09967845659164,2.108775,0,1.9099678456591642,1.9099678456591642,0.033980,0,30.76730769230769,30.76730769230769,-0.284531,0,0.3472668810289389,0.3472668810289389,0.328588,0,0.17363344051446944,0.17363344051446944,-1.346103,0,2.3732797427652734,2.3732797427652734,-0.186658,0,1.09967845659164,1.09967845659164,0.390086,0,0.6366559485530547,0.6366559485530547,0.616025,0,8.434782608695652,8.434782608695652,0.781999,0,0,0.0000,0,2.934437
平岡　将豪,Masahide Hiraoka,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,7.148148148148148,7.148148148148148,0.293823,0,9,0.9000,0,0.475503
マテウス　レイリア,Matheus Leiria Dos Santos,FW,フォワード,7.5,7.5,-0.601208,0,0.4758757435558493,0.4758757435558493,-0.117967,0,1.844018506278916,1.844018506278916,-0.056489,0,28.210256410256413,28.210256410256413,-0.517995,0,0.1784534038334435,0.1784534038334435,-0.606114,0,1.3682022471910114,1.3682022471910114,-0.773483,0,1.8443159286186386,1.8443159286186386,-0.595506,0,1.4871116986120292,1.4871116986120292,1.390024,0,0.4758757435558493,0.4758757435558493,-0.019803,0,11.25,11.25,1.850149,0,0,0.0000,0,2.678934
脇坂　崚平,Ryohei Wakizaka,FW,フォワード,14.814814814814813,14.814814814814813,0.390459,0,0.582995951417004,0.582995951417004,0.264412,0,1.3846153846153846,1.3846153846153846,-0.686696,0,44.440740740740736,44.440740740740736,0.963882,0,0.291497975708502,0.291497975708502,0.019802,0,0.6560161943319839,0.6560161943319839,-1.114871,0,3.861546558704453,3.861546558704453,0.963655,0,0.8016194331983805,0.8016194331983805,-0.379184,0,0.8744939271255061,0.8744939271255061,1.556590,0,5.466666666666667,5.466666666666667,-0.344165,0,0,0.0000,3,2.011155
オニエ　オゴチュクウ,Promise Oniye Ugochukwu,FW,フォワード,15.384615384615385,15.384615384615385,0.467707,0,0.3054989816700611,0.3054989816700611,-0.726149,0,1.2830957230142568,1.2830957230142568,-0.825960,0,46.16538461538461,46.16538461538461,1.121345,0,0.24439918533604887,0.24439918533604887,-0.240979,0,0.7330142566191445,0.7330142566191445,-1.077962,0,1.1608961303462322,1.1608961303462322,-1.123736,0,0.5498981670061099,0.5498981670061099,-1.028860,0,0.4276985743380855,0.4276985743380855,-0.210326,0,2.6666666666666665,2.6666666666666665,-1.406542,0,0,0.0000,0,2.716511
萱沼　優聖,Yusei Kayanuma,FW,フォワード,7.6923076923076925,7.6923076923076925,-0.575136,0,0.5644599303135889,0.5644599303135889,0.198245,0,1.0662020905923346,1.0662020905923346,-1.123494,0,34.61153846153845,34.61153846153845,0.066455,0,0.1254355400696864,0.1254355400696864,-0.899668,0,2.947547038327526,2.947547038327526,-0.016418,0,3.3871358885017426,3.3871358885017426,0.596973,0,1.0662020905923346,1.0662020905923346,0.303685,0,0.6898954703832753,0.6898954703832753,0.826569,0,5.863636363636363,5.863636363636363,-0.193547,0,0,0.0000,3,1.117914
瀬沼　優司,Yuji Senuma,FW,フォワード,16.666666666666664,16.666666666666664,0.641514,0,0.06502890173410404,0.06502890173410404,-1.584537,0,1.1054913294797688,1.1054913294797688,-1.069597,0,38.88333333333333,38.88333333333333,0.456479,0,0.1950867052023121,0.1950867052023121,-0.514017,0,3.251965317919075,3.251965317919075,0.129506,0,1.2355491329479769,1.2355491329479769,-1.066035,0,0.5202312138728323,0.5202312138728323,-1.105428,0,0.13005780346820808,0.13005780346820808,-1.387389,0,5.2272727272727275,5.2272727272727275,-0.434996,0,0,0.0000,0,2.619822
都倉　賢,Ken Tokura,FW,フォワード,7.142857142857142,7.142857142857142,-0.649625,0,0.1834862385321101,0.1834862385321101,-1.161688,0,2.385321100917431,2.385321100917431,0.686067,0,21.432142857142857,21.432142857142857,-1.136850,0,0.1834862385321101,0.1834862385321101,-0.578247,0,6.6051376146789,6.6051376146789,1.736860,0,3.48651376146789,3.48651376146789,0.673784,0,0.6422018348623854,0.6422018348623854,-0.790630,0,0.0,0.0,-1.901722,0,4.434782608695652,4.434782608695652,-0.735683,0,0,0.0000,0,3.372707
ピーター　ウタカ,Peter Utaka,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,6.357142857142857,6.357142857142857,-0.006300,0,9,0.9000,0,0.496494
川又　堅碁,Kengo Kawamata,FW,フォワード,10.714285714285714,10.714285714285714,-0.165448,0,0.27692307692307694,0.27692307692307694,-0.828154,0,3.6,3.6,2.352358,0,42.85,42.85,0.818644,0,0.4153846153846154,0.4153846153846154,0.705748,0,3.461123076923077,3.461123076923077,0.229766,0,1.938738461538462,1.938738461538462,-0.522525,0,0.9692307692307692,0.9692307692307692,0.053409,0,0.4153846153846154,0.4153846153846154,-0.259024,0,3.75,3.75,-0.995503,0,0,0.0000,0,2.969828
丹羽　詩温,Shion Niwa,FW,フォワード,11.538461538461538,11.538461538461538,-0.053715,0,0.26732673267326734,0.26732673267326734,-0.862409,0,2.0495049504950495,2.0495049504950495,0.225396,0,26.923076923076923,26.923076923076923,-0.635517,0,0.26732673267326734,0.26732673267326734,-0.114032,0,3.1184554455445537,3.1184554455445537,0.065507,0,2.0494158415841586,2.0494158415841586,-0.436980,0,0.6237623762376238,0.6237623762376238,-0.838221,0,0.26732673267326734,0.26732673267326734,-0.844540,0,7.107142857142857,7.107142857142857,0.278265,0,0,0.0000,0,1.194776
藤井　一志,Kazushi Fujii,FW,フォワード,17.142857142857142,17.142857142857142,0.706071,0,0.6711409395973155,0.6711409395973155,0.579057,0,1.6778523489932888,1.6778523489932888,-0.284435,0,34.285714285714285,34.285714285714285,0.036707,0,0.40268456375838924,0.40268456375838924,0.635429,0,0.4698657718120805,0.4698657718120805,-1.204103,0,1.9460402684563758,1.9460402684563758,-0.516881,0,1.610738255033557,1.610738255033557,1.709096,0,0.6711409395973155,0.6711409395973155,0.752401,0,6.333333333333333,6.333333333333333,-0.015334,0,0,0.0000,0,2.830095
ピーダーセン　世穏,Jorn Pedersen,FW,フォワード,6.896551724137931,6.896551724137931,-0.683017,0,0.4337349397590362,0.4337349397590362,-0.268394,0,1.5903614457831323,1.5903614457831323,-0.404455,0,28.575000000000006,28.575000000000006,-0.484693,0,0.14457831325301204,0.14457831325301204,-0.793676,0,7.736240963855423,7.736240963855423,2.279058,0,4.192626506024096,4.192626506024096,1.219554,0,1.2289156626506024,1.2289156626506024,0.723638,0,0.4337349397590362,0.4337349397590362,-0.186455,0,1.5238095238095237,1.5238095238095237,-1.840165,0,0,0.0000,2,3.408530
ラファエル　フルタード,Rafael Victor de Oliveira Furtado,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,7.12,7.12,0.283143,0,9,0.9000,0,0.473009
渡邉　颯太,Sota Watanabe,FW,フォワード,6.666666666666667,6.666666666666667,-0.714182,0,1.1894273127753305,1.1894273127753305,2.429145,0,4.757709251101322,4.237187926965597,3.226450,0,26.66,26.66,-0.659536,0,0.39647577092511016,0.39647577092511016,0.601052,0,8.324801762114538,8.324801762114538,2.561187,0,2.775726872246696,2.775726872246696,0.124402,0,1.5859030837004406,1.5859030837004406,1.644998,0,1.5859030837004406,1.5388571549016725,4.183909,0,5.232558139534884,5.232558139534884,-0.432991,0,0,0.0000,2,4.704980
阪野　豊史,Toyofumi Sakano,FW,フォワード,10.714285714285714,10.714285714285714,-0.165448,0,0.14516129032258066,0.14516129032258066,-1.298494,0,1.8870967741935485,1.8870967741935485,0.002606,0,21.428571428571427,21.428571428571427,-1.137176,0,0.21774193548387097,0.21774193548387097,-0.388577,0,4.572072580645162,4.572072580645162,0.762303,0,1.741717741935484,1.741717741935484,-0.674807,0,1.2338709677419355,1.2338709677419355,0.736427,0,0.43548387096774194,0.43548387096774194,-0.179538,0,3.5,3.5,-1.090358,0,0,0.0000,0,2.459814
河田　篤秀,Atsushi Kawata,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,5.521739130434782,5.521739130434782,-0.323269,0,9,0.9000,0,0.680922
マリソン,Marlyson Conceição Oliveira,FW,フォワード,16.129032258064516,16.129032258064516,0.568627,0,0.22332506203473945,0.22332506203473945,-1.019479,0,1.935483870967742,1.935483870967742,0.068983,0,34.48275862068966,34.48275862068966,0.054698,0,0.37220843672456577,0.37220843672456577,0.466687,0,4.243920595533499,4.243920595533499,0.605003,0,1.8604466501240695,1.8604466501240695,-0.583038,0,0.8188585607940447,0.8188585607940447,-0.334691,0,0.37220843672456577,0.37220843672456577,-0.429770,0,3.5625,3.5625,-1.066645,0,0,0.0000,0,1.834590
青木　翔大,Shota Aoki,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,8.884615384615385,8.884615384615385,0.952674,0,9,0.9000,0,0.901739
山本　宗太朗,Sotaro Yamamoto,FW,フォワード,0.0,0.0,-1.617980,0,0.28846153846153844,0.28846153846153844,-0.786966,0,0.28846153846153844,0.28846153846153844,-2.190395,0,25.0,25.0,-0.811098,0,0.0,0.0,-1.594190,0,2.451634615384615,2.451634615384615,-0.254136,0,5.479326923076923,5.479326923076923,2.214073,0,0.5769230769230769,0.5769230769230769,-0.959110,0,0.5769230769230769,0.5769230769230769,0.379803,0,2.5625,2.5625,-1.446065,0,0,0.0000,3,2.694368
松本　ケン　チザンガ,Ken Tshizanga Matsumoto,FW,フォワード,0.0,0.0,-1.617980,0,0.7070707070707072,0.7070707070707072,0.707312,0,2.02020202020202,2.02020202020202,0.185199,0,33.32222222222222,33.32222222222222,-0.051262,0,0.0,0.0,-1.594190,0,7.07060606060606,7.07060606060606,1.959984,0,2.4261616161616164,2.4261616161616164,-0.145785,0,0.4040404040404041,0.4040404040404041,-1.405309,0,0.30303030303030304,0.30303030303030304,-0.703345,0,4.195121951219512,4.195121951219512,-0.826615,0,0,0.0000,0,3.558062
白井　陽斗,Haruto Shirai,FW,フォワード,20.408163265306122,20.408163265306122,1.148748,0,0.5393835616438356,0.5393835616438356,0.108732,0,2.773972602739726,2.773972602739726,1.219218,0,37.2046511627907,37.2046511627907,0.303212,0,0.7705479452054794,0.7705479452054794,2.672248,0,2.003347602739726,2.003347602739726,-0.469024,0,2.0803253424657533,2.0803253424657533,-0.413089,0,0.6934931506849314,0.6934931506849314,-0.658251,0,0.23116438356164382,0.23116438356164382,-0.987549,0,10.833333333333334,10.833333333333334,1.692058,0,0,0.0000,0,3.610737
ンドカ　チャールス,Charles Nduka,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,7.655172413793103,7.655172413793103,0.486199,0,9,0.9000,0,0.554769
松本　孝平,Kohei Matsumoto,FW,フォワード,4.3478260869565215,4.3478260869565215,-1.028547,0,0.6553398058252428,0.6553398058252428,0.522652,0,1.8567961165048545,1.8567961165048545,-0.038961,0,17.391304347826086,17.391304347826086,-1.505787,0,0.10922330097087378,0.10922330097087378,-0.989433,0,9.06389563106796,9.06389563106796,2.915474,0,3.4955825242718452,3.4955825242718452,0.680794,0,1.0922330097087378,1.0922330097087378,0.370869,0,0.7645631067961165,0.7645631067961165,1.121853,0,4.166666666666667,4.166666666666667,-0.837411,0,0,0.0000,2,3.492340
鈴木　輪太朗　イブラヒーム,Wadi Ibrahim Suzuki,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,8.076923076923077,8.076923076923077,0.646219,0,9,0.9000,0,0.657336
妹尾　直哉,Naoya Senoo,FW,フォワード,10.0,10.0,-0.262283,0,1.8780096308186196,1.3710291121108806,3.077396,0,3.611556982343499,3.611556982343499,2.368212,0,28.947368421052634,28.947368421052634,-0.450695,0,0.5778491171749599,0.5778491171749599,1.605296,0,1.2998715890850723,1.2998715890850723,-0.806237,0,5.200064205457463,5.200064205457463,1.998225,0,2.0224719101123596,2.0224719101123596,2.771753,0,0.4333868378812199,0.4333868378812199,-0.187831,0,3.2127659574468086,3.2127659574468086,-1.199341,0,0,0.0000,2,3.880820
杉浦　恭平,Kyohei Sugiura,FW,フォワード,15.625,15.625,0.500296,0,0.7078651685393259,0.7078651685393259,0.710148,0,2.528089887640449,2.528089887640449,0.881917,0,21.875,21.875,-1.096416,0,0.5056179775280899,0.5056179775280899,1.205360,0,6.066808988764045,6.066808988764045,1.478810,0,4.551168539325842,4.551168539325842,1.496679,0,1.6179775280898878,1.6179775280898878,1.727780,0,0.6067415730337079,0.6067415730337079,0.497725,0,2.9069767441860463,2.9069767441860463,-1.315363,0,0,0.0000,2,1.739908
赤星　魁麻,Kaima Akahoshi,FW,フォワード,10.256410256410255,10.256410256410255,-0.227522,0,0.3317972350230415,0.3317972350230415,-0.632274,0,2.903225806451613,2.903225806451613,1.396527,0,30.766666666666666,30.766666666666666,-0.284589,0,0.3317972350230415,0.3317972350230415,0.242934,0,10.531824884792627,9.669857635734825,3.205944,0,2.8198617511520734,2.8198617511520734,0.158515,0,0.9953917050691244,0.9953917050691244,0.120929,0,0.663594470046083,0.663594470046083,0.722558,0,5.217391304347826,5.217391304347826,-0.438745,0,0,0.0000,2,3.132118
林　誠道,Masamichi Hayashi,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,7.875,7.875,0.569606,0,9,0.9000,0,0.605127
藤島　樹騎也,Jukiya Fujishima,FW,フォワード,0.0,0.0,-1.617980,0,0.6805293005671078,0.6805293005671078,0.612569,0,0.5954631379962193,0.5954631379962193,-1.769251,0,40.0,40.0,0.558433,0,0.0,0.0,-1.594190,0,0.2551134215500945,0.2551134215500945,-1.307045,0,3.2316635160680525,3.2316635160680525,0.476805,0,0.8506616257088847,0.8506616257088847,-0.252610,0,0.2551984877126654,0.2551984877126654,-0.892503,0,8.785714285714286,8.785714285714286,0.915149,0,0,0.0000,3,2.821061
加藤　拓己,Takumi Kato,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,7.904761904761905,7.904761904761905,0.580898,0,9,0.9000,0,0.612500
近藤　慶一,Yoshihito Kondo,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,4.0,4.0,-0.900648,0,9,0.9000,0,1.172852
小林　心,Kokoro  Kobayashi,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,10.23076923076923,10.23076923076923,1.463433,0,9,0.9000,0,1.365870
川本　梨誉,Riyo Kawamoto,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,8.058823529411764,8.058823529411764,0.639352,0,9,0.9000,0,0.652460
向井　ひな太,Hinata Mukai,FW,フォワード,0.0,0.0,-1.617980,0,0.0,0.0,-1.816666,0,0.0,0.23562753036437245,-2.262872,0,0.0,5.977777777777777,-2.547865,0,0.0,0.0,-1.594190,0,0.0,0.14932475884244373,-1.357756,0,0.0,0.660823382830751,-1.510253,0,0.0,0.1595484363081617,-2.036326,0,0.0,0.0,-1.901722,0,8.592592592592593,8.592592592592593,0.841875,0,0,0.0000,0,5.291841
冨永　虹七,Niina Tominaga,FW,フォワード,7.4074074074074066,7.4074074074074066,-0.613760,0,0.5800214822771214,0.5800214822771214,0.253794,0,2.0300751879699246,2.0300751879699246,0.198743,0,37.02962962962963,37.02962962962963,0.287232,0,0.19334049409237378,0.19334049409237378,-0.523685,0,2.900107411385607,2.900107411385607,-0.039159,0,1.9335016111707843,1.9335016111707843,-0.526573,0,0.7733619763694951,0.7733619763694951,-0.452115,0,0.7733619763694951,0.7733619763694951,1.156649,0,8.875,8.875,0.949026,0,0,0.0000,0,1.966779
重松　健太郎,Kentaro Shigematsu,FW,フォワード,6.666666666666667,6.666666666666667,-0.714182,0,0.625,0.625,0.414351,0,0.7291666666666666,0.7291666666666666,-1.585838,0,30.76923076923077,30.76923076923077,-0.284355,0,0.10416666666666666,0.10416666666666666,-1.017431,0,0.9375000000000002,0.9375000000000002,-0.979941,0,3.852708333333334,3.852708333333334,0.956824,0,1.0416666666666665,1.0416666666666665,0.240361,0,0.5208333333333333,0.5208333333333333,0.157988,0,2.5833333333333335,2.5833333333333335,-1.438160,0,0,0.0000,3,1.709239
吉田　伊吹,Ibuki Yoshida,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,8.733333333333333,8.733333333333333,0.895275,0,9,0.9000,0,0.852917
ウェズレイ　タンキ,Wesley Tanque da Silva,FW,フォワード,23.076923076923077,23.076923076923077,1.510550,0,0.11152416356877323,0.11152416356877323,-1.418566,0,2.788104089219331,2.788104089219331,1.238603,0,46.15,46.15,1.119940,0,0.6691449814126393,0.6691449814126393,2.110791,0,3.4582527881040894,3.4582527881040894,0.228390,0,1.6728624535315986,1.6728624535315986,-0.728026,0,2.5650557620817844,2.272049113865401,3.415894,0,0.7806691449814127,0.7806691449814127,1.185546,0,6.5625,6.5625,0.071616,0,0,0.0000,2,4.345239
髙澤　優也,Yuya Takazawa,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,4.777777777777778,4.777777777777778,-0.605543,0,9,0.9000,0,0.908947
井波　勇太, Yuta  Inami,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,5.966666666666667,5.966666666666667,-0.154455,0,9,0.9000,0,0.568325
ドゥドゥ,Luiz Eduardo dos Santos Gonzaga,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,4.85,4.85,-0.578141,0,9,0.9000,0,0.885442
菅原　龍之助,Ryunosuke Sugawara,FW,フォワード,,11.200716845878135,-0.099503,1,,0.48721914685770107,-0.077475,1,,1.8918585262617842,0.009138,1,,32.56792929292929,-0.120130,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.3116036390353534,-0.234329,1,,0.9122721406419549,-0.093597,1,,0.4614799583110335,-0.076733,1,6.157894736842105,6.157894736842105,-0.081899,0,9,0.9000,0,0.529198
